repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
liam-hq/liam,AI,3651,🔧(agent): Ensure Sentry is initialized before capturing exceptions,sasamuku,2025-10-02T00:31:09+00:00,13,0,13,small,1,False,,human_save,clean_pass,True,False,0,15.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1011.0,153.0,13.9,5.8,0.708,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.3019,False,0
liam-hq/liam,AI,3499,💄 show `BlinkCircle` indicator when column element is selected in `TableDetail`,tnyo43,2025-10-02T00:07:35+00:00,303,26,329,medium,8,False,,human_save,clean_pass,True,False,1,360.3,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1440.0,194.0,17.6,9.1,0.601,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.2876,False,0
liam-hq/liam,AI,3628,Version Packages,liam-changeset-ci-trigger,2025-10-02T00:02:02+00:00,24,18,42,small,9,False,,human_save,clean_pass,True,False,0,73.3,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1623.0,172.0,19.1,4.4,0.352,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4028,False,0
liam-hq/liam,AI,3652,✨(agent): Implement atomic checkpoint insertion with Supabase RPC,MH4GF,2025-10-01T23:17:43+00:00,226,83,309,medium,5,True,RPC-BASED,machine_catch,clean_pass,False,False,0,12.7,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1565.0,213.0,21.3,18.6,0.638,6.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.441,False,0
liam-hq/liam,AI,3649,Fix: Handle Cloudflare 500 errors in checkpoint saving retry mechanism,devin-ai-integration,2025-10-01T23:08:07+00:00,60,0,60,small,2,False,,human_save,failed,True,False,0,17.1,approve_only,mixed,True,implementation,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1693.0,232.0,29.0,22.0,0.627,5.8,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.4637,False,0
liam-hq/liam,AI,3648,🔧 Remove LangChain packages from Renovate automerge,junkisai,2025-10-01T05:59:49+00:00,1,3,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,120.0,17.1,9.7,0.691,5.9,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.4473,False,0
liam-hq/liam,AI,3647,♻️(app): simplify reduced motion check and fix formatting,NoritakaIkeda,2025-10-01T04:10:28+00:00,1,4,5,small,1,False,,human_save,clean_pass,True,False,0,1.1,comment_approve,mixed,True,implementation,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,926.0,128.0,16.0,7.4,0.75,5.9,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.4078,False,0
liam-hq/liam,AI,3646,⬇️ Downgrade @langchain packages to fix reasoning text display,junkisai,2025-10-01T04:09:08+00:00,46,46,92,small,3,False,,human_save,clean_pass,True,False,0,2.1,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1034.0,143.0,15.7,10.5,0.551,5.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5136,False,0
liam-hq/liam,AI,3645,✨(schema-bench): Add RUN_ID-based archival system to OpenAI executor,NoritakaIkeda,2025-10-01T00:53:32+00:00,6,1,7,small,1,True,ID-BASED,human_save,clean_pass,True,False,0,0.9,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1861.0,260.0,43.3,62.6,0.629,6.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.9083,False,0
liam-hq/liam,AI,3644,📝 Add multiple schema files documentation for Drizzle,FunamaYukina,2025-09-30T11:37:07+00:00,12,0,12,small,1,False,,human_save,clean_pass,True,False,0,0.2,rubber_stamp,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1474.0,159.0,26.5,28.1,0.57,5.6,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7097,False,0
liam-hq/liam,AI,3610,✨(stream): Add retry mechanism for stream timeouts,MH4GF,2025-09-30T10:00:11+00:00,501,70,571,large,10,False,,human_save,clean_pass,True,False,1,96.5,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1802.0,245.0,20.4,23.2,0.585,5.8,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.4,False,0
liam-hq/liam,AI,3638,🐛 fix(schema): support MySQL enum variable references in column parsing,FunamaYukina,2025-09-30T09:33:25+00:00,14,0,14,small,2,False,,human_save,clean_pass,True,False,0,8.6,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3099.0,332.0,30.2,27.5,0.458,5.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.9387,False,0
liam-hq/liam,AI,3627,"✨ feat(command palette): support ""table"" SearchInput mode",tnyo43,2025-09-30T09:31:41+00:00,177,50,227,medium,5,False,,human_save,clean_pass,True,False,0,47.5,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1404.0,207.0,20.7,9.8,0.604,4.9,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.1787,False,0
liam-hq/liam,AI,3640,fix: improve table and column comment text wrapping to break at word boundaries,FunamaYukina,2025-09-30T09:23:25+00:00,9,0,9,small,3,True,https://github.com/route06/liam-internal/issues/5752,human_save,clean_pass,True,False,0,6.2,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2321.0,196.0,24.5,29.0,0.414,5.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.8111,False,0
liam-hq/liam,AI,3639,Lock file maintenance,renovate,2025-09-30T09:06:08+00:00,379,417,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,147.0,12.2,8.5,0.636,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4111,False,0
liam-hq/liam,AI,3614,fix(schema): support complex Drizzle method chaining patterns,FunamaYukina,2025-09-30T08:34:15+00:00,202,46,248,medium,5,True,https://github.com/route06/liam-internal/issues/5739,human_save,clean_pass,True,False,0,93.2,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2782.0,329.0,23.5,17.4,0.523,5.5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.5677,False,0
liam-hq/liam,AI,3607,✨ Add GitHub folder URL support for ERD viewer,FunamaYukina,2025-09-30T08:19:25+00:00,1637,96,1733,large,9,True,https://github.com/route06/liam-internal/issues/5723,human_save,clean_pass,True,False,1,95.8,cr_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.33,0.0,7.0,0.0,3.0,0.0,0.0,0.0,3188.0,352.0,32.0,37.5,0.474,5.4,0.0,2.0,1.0,3.0,0.0,,,,,,,,,,,,,,0.6876,False,0
liam-hq/liam,AI,3642,🐛 Fix duplicate enum name display in ToolCall arguments,FunamaYukina,2025-09-30T05:40:27+00:00,2,2,4,small,1,True,https://github.com/route06/liam-internal/issues/5754,human_save,clean_pass,True,False,0,1.1,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2348.0,260.0,28.9,21.4,0.61,5.4,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5738,False,0
liam-hq/liam,AI,3636,fix: improve PM agent functional requirements prompt clarity,FunamaYukina,2025-09-29T22:38:17+00:00,4,1,5,small,1,True,https://github.com/route06/liam-internal/issues/5744,human_save,clean_pass,True,False,0,17.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2286.0,240.0,24.0,25.7,0.526,6.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.9576,False,0
liam-hq/liam,AI,3617,chore(deps): update anthropics/claude-code-action action to v1.0.7,renovate,2025-09-29T08:02:03+00:00,3,3,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5411.0,376.0,37.5,82.4,0.277,5.4,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9422,False,0
liam-hq/liam,AI,3621,fix(deps): update dependency @electric-sql/pglite to v0.3.8,renovate,2025-09-29T05:53:40+00:00,11,11,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2167.0,176.0,17.5,22.9,0.479,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7009,False,0
liam-hq/liam,AI,3632,chore(deps): update dev-tools,renovate,2025-09-29T05:04:28+00:00,816,816,0,,21,False,,,,False,False,0,0.0,no_review,mixed,True,alignment,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,14621.0,921.0,18.0,23.9,0.248,5.8,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9221,False,0
liam-hq/liam,AI,3622,fix(deps): update dependency langsmith to v0.3.68,renovate,2025-09-29T05:05:19+00:00,40,9,0,,3,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,140.0,15.4,15.7,0.539,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5474,False,0
liam-hq/liam,AI,3619,chore(deps): update dependency msw to v2.11.2,renovate,2025-09-29T04:49:30+00:00,453,147,0,,4,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2063.0,170.0,18.8,24.6,0.489,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.6468,False,0
liam-hq/liam,AI,3633,🔧 Reduce minimum release age for dependencies from 14 days to 2 days,hoshinotsuyoshi,2025-09-29T04:33:44+00:00,1,2,3,small,2,True,https://github.com/route06/liam-internal/issues/5743#issuecomment-3344757102,human_save,clean_pass,True,False,0,0.6,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1300.0,173.0,17.3,13.3,0.635,5.6,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5765,False,0
liam-hq/liam,AI,3631,[2025/09/29] License Report Update,liam-license-ci-trigger,2025-09-29T03:42:13+00:00,99,55,154,medium,1,False,,human_save,clean_pass,True,False,0,3.5,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,8.0,8.0,0.0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1776,False,0
liam-hq/liam,AI,3624,chore(deps): update dependency lefthook to v1.13.0,renovate,2025-09-29T03:23:42+00:00,46,46,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3424.0,257.0,25.6,46.8,0.405,5.6,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.8646,False,0
liam-hq/liam,AI,3616,chore(deps): update actions/create-github-app-token action to v2.1.4,renovate,2025-09-29T03:09:21+00:00,4,4,0,,4,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2945.0,211.0,21.0,33.2,0.342,5.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9132,False,0
liam-hq/liam,AI,3618,chore(deps): update dependency @changesets/cli to v2.29.7,renovate,2025-09-29T03:02:57+00:00,8,8,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2210.0,162.0,17.9,22.2,0.463,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7843,False,0
liam-hq/liam,AI,3623,fix(deps): update dependency react-resizable-panels to v3.0.6,renovate,2025-09-29T02:36:22+00:00,268,9,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2063.0,172.0,17.1,21.7,0.478,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7194,False,0
liam-hq/liam,AI,3451,✨(schema-bench): Add relational-inference dataset support,NoritakaIkeda,2025-09-29T00:52:59+00:00,583,5,588,large,13,False,,human_save,clean_pass,True,False,1,419.8,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2417.0,301.0,15.1,11.6,0.473,5.6,0.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.9479,False,0
liam-hq/liam,AI,3630,🔧 Fix pnpm install error caused by minimum-release-age setting,junkisai,2025-09-29T00:44:40+00:00,378,843,1221,large,3,False,,human_save,clean_pass,True,False,0,0.6,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1562.0,203.0,18.5,10.5,0.641,5.6,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7889,False,0
liam-hq/liam,AI,3612,♻️(agent): Remove unused latest version plumbing,MH4GF,2025-09-28T22:46:23+00:00,23,73,96,small,24,False,,human_save,clean_pass,True,False,0,60.9,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,931.0,139.0,17.4,7.1,0.651,5.6,0.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.7834,False,0
liam-hq/liam,AI,3626,♿️ fix(erd-core): set autofocus on TableDetail to focus whenever the component opens,tnyo43,2025-09-28T22:40:12+00:00,6,0,6,small,2,False,,human_save,clean_pass,True,False,0,14.8,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1620.0,209.0,17.4,10.3,0.643,5.2,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.305,False,0
liam-hq/liam,AI,3625,✅ chore(command palette): refactor CommandPalette test cases,tnyo43,2025-09-28T22:38:25+00:00,212,154,366,medium,2,False,,human_save,clean_pass,True,False,0,16.5,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1595.0,231.0,17.8,9.0,0.555,5.4,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,0.2138,False,0
liam-hq/liam,AI,3290,♻️(qa-agent): Refactor QA agent implementation,MH4GF,2025-09-03T10:12:26+00:00,457,618,1075,large,14,False,,human_save,clean_pass,True,False,0,6.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3156,fix: prevent ToolbarIconButton text truncation in mobile toolbar,FunamaYukina,2025-08-25T05:46:29+00:00,8,1,9,small,2,False,,human_save,clean_pass,True,False,0,0.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3157,refactor: Extract common issue creation guidelines to shared file,MH4GF,2025-08-25T05:37:30+00:00,47,28,75,small,2,False,,human_save,clean_pass,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3090,fix: add onConflict parameter to prevent duplicate key errors in checkpoint operations,MH4GF,2025-08-21T05:19:28+00:00,10,3,13,small,1,False,,human_save,clean_pass,True,False,0,2.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3611,Remove accuracy metrics from schema-bench evaluation,devin-ai-integration,2025-09-26T10:53:15+00:00,2,108,110,medium,5,False,,human_save,clean_pass,True,False,0,1.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3603,Fix design_sessions sidebar padding issue using CSS custom properties,devin-ai-integration,2025-09-26T09:52:00+00:00,13,4,17,small,6,False,,human_save,clean_pass,True,False,1,23.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3589,Remove STOP_CONDITIONS from QA agent test case generation prompts,devin-ai-integration,2025-09-26T06:09:13+00:00,0,8,8,small,1,False,,human_save,clean_pass,True,False,0,42.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3604,🧪(agent): Test checkpoint integration and agent improvements,MH4GF,2025-09-26T01:07:05+00:00,175,12,187,medium,3,False,,human_save,clean_pass,True,False,0,13.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3602,✨(schema-bench): implement unique output files with model and timestamp identification,NoritakaIkeda,2025-09-26T00:45:34+00:00,213,55,268,medium,5,False,,human_save,clean_pass,True,False,1,14.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3591,✨ Add graceful shutdown with timeout handling for chat stream API,MH4GF,2025-09-25T13:06:11+00:00,223,22,245,medium,6,False,,human_save,clean_pass,True,False,1,9.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3595,fix: remove flaky ONNX runtime test causing CI failures,devin-ai-integration,2025-09-25T11:38:08+00:00,4,1106,1110,large,2,False,,human_save,clean_pass,True,False,0,6.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3601,✨(agent): Add SupabaseCheckpointSaver integration test,MH4GF,2025-09-25T11:37:52+00:00,94,1,95,small,3,False,,human_save,clean_pass,True,False,1,1.4,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3596,Fix ERD auto tab switching after generation completion,devin-ai-integration,2025-09-25T07:21:26+00:00,1,3,4,small,1,False,,human_save,failed,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3597,✨(schema-bench): enable OpenAI executor to run on multiple datasets,NoritakaIkeda,2025-09-25T11:17:52+00:00,387,419,806,large,15,False,,human_save,clean_pass,True,False,0,3.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3600,✨(migrations-viewer): Add custom selection highlight to SQL editor,junkisai,2025-09-25T11:12:04+00:00,52,0,52,small,2,False,,human_save,clean_pass,True,False,1,1.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3599,🐛 Fix tab reset issue when versions update via realtime,junkisai,2025-09-25T11:11:22+00:00,7,2,9,small,1,False,,human_save,clean_pass,True,False,0,1.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3592,Remove Non-Functional Requirements from PM Agent,devin-ai-integration,2025-09-25T11:10:01+00:00,132,545,677,large,31,False,,human_save,clean_pass,True,False,0,7.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3598,✨ Improve initial tab selection logic in SessionDetailPage,junkisai,2025-09-25T09:47:47+00:00,144,132,276,medium,12,False,,human_save,clean_pass,True,False,0,1.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3594,feat: remove manual workflowRunId generation and runId parameters,devin-ai-integration,2025-09-25T09:34:04+00:00,6,33,39,small,4,False,,human_save,clean_pass,True,False,1,5.5,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3583,Add navigation confirmation dialog for session cancellation,devin-ai-integration,2025-09-25T07:25:29+00:00,26,6,32,small,2,False,,human_save,clean_pass,True,False,1,23.8,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
